ward,no.,Çãíl,material,joint,diameter,length(m),leakage year,construction year,ñÑê›îNêî,çXê∂îNìx,çXê∂éÌï ,éñåÃçáåvåèêî,ìπòHåí îÌäQäzÅiâ~Åj,ésñØìôÇ÷ÇÃîÌäQäzÅiâ~Åj,ífêÖîÌäQäzÅiâ~Åj,èCëUîÔópÅiâ~Åj,òRêÖëπé∏(â~Åj,äOñ ïÖêHï‚ê≥åWêî,ì‡ñ ïÖêHï‚ê≥åWêî,ïzê›îNìxï‚ê≥åWêî,åpéËï‚ê≥åWêî,å˚åaï‚ê≥åWêî,âﬂãéÇÃéñåÃóRL(ÇòÅj,éñåÃî≠ê∂ó\ë™éÆRN,RNÇÃãtêî,ï÷âvÇÃä∑éZåWêî,îÔópÅiêÁâ~Åj,ï÷âvÅiêÁâ~Åj,îÔópï÷âvî‰,âﬂãéÇÃéñåÃóRL(Çò+1Åj,éñåÃî≠ê∂ó\ë™éÆRN',RN'ÇÃãtêî,ï÷âvÇÃä∑éZåWêî(2),ï÷âv(2)ÅiêÁâ~Åj,îÔópï÷âvî‰(2),ÉâÉìÉN
Y,819,0.84,Çc,Çs,150,881,,1977,30,0,,0,"2,954,136","505,248","1,077,235","2,786,096","3,959,937",1,1,1,1,1,0.205,0.181,6,3.92,"158,958","44,228",0.25,1.218,1.072,1,21.48,"242,351",1.38,B
Y,820,0.83,Çc,Çj,300,80,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","359,063",1,1,1,1,1,0.205,0.016,61,0.96,"14,413","4,590",0.29,1.218,0.097,10,2.53,"12,095",0.76,C
Y,821,0.81,Çc,Çs,200,11,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","49,360",1,1,1,1,1,0.205,0.002,444,0.96,"1,981","4,292",1.97,1.218,0.013,75,0.96,"4,292",1.97,A
Y,822,0.83,Çc,Çs,150,4,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","18,828",1,1,1,1,1,0.205,0.001,1164,0.96,756,"4,263",5.12,1.218,0.005,196,0.96,"4,263",5.12,A
Y,823,0.83,Çc,Çs,150,4,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","19,278",1,1,1,1,1,0.205,0.001,1137,0.96,774,"4,263",5,1.218,0.005,192,0.96,"4,263",5,A
Y,824,0.81,Çc,Çs,150,330,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","1,485,305",1,1,1,1,1,0.205,0.068,15,1.85,"59,622","11,077",0.17,1.218,0.402,2,10.88,"65,146",0.99,C
Y,825,0.73,Çc,Çs,100,14,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","62,956",1,1,1,1,1,0.205,0.003,348,0.96,"2,527","4,383",1.57,1.218,0.017,59,0.96,"4,383",1.57,A
Y,826,0.73,Çc,ÇmÇr,150,28,,2001,6,0,,0,"133,758","505,248","1,077,235","2,786,096","127,007",1,1,1,1,1,0.205,0.006,173,0.96,"5,098","4,444",0.79,1.218,0.034,29,1.23,"5,694",1.01,B
Y,827,0.73,Çc,Çs,150,4,,1983,24,0,,0,"53,133","505,248","1,077,235","2,786,096","16,369",1,1,1,1,1,0.205,0.001,1339,0.96,657,"4,261",5.89,1.218,0.004,226,0.96,"4,261",5.89,A
Y,828,0.84,Çc,Çs,150,4,,1975,32,0,,0,0,"505,248","1,077,235","2,786,096","17,033",1,1,1,1,1,0.205,0.001,1287,0.96,684,"4,210",5.59,1.218,0.005,217,0.96,"4,210",5.59,A
Y,829,0.73,Çc,Çs,150,2,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","9,104",1,1,1,1,1,0.205,0,2408,0.96,365,"4,331",10.77,1.218,0.002,406,0.96,"4,331",10.77,A
Y,830,0.81,Çc,Çs,150,5,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","20,638",1,1,1,1,1,0.205,0.001,1062,0.96,828,"4,265",4.67,1.218,0.006,179,0.96,"4,265",4.67,A
Y,831,0.73,Çc,Çs,100,5,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","22,286",1,1,1,1,1,0.205,0.001,984,0.96,895,"4,344",4.4,1.218,0.006,166,0.96,"4,344",4.4,A
Y,832,0.73,Çc,Çs,100,6,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","25,216",1,1,1,1,1,0.205,0.001,869,0.96,"1,012","4,346",3.9,1.218,0.007,146,0.96,"4,346",3.9,A
Y,833,0.73,Çc,Çs,100,5,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","24,724",1,1,1,1,1,0.205,0.001,887,0.96,992,"4,346",3.98,1.218,0.007,149,0.96,"4,346",3.98,A
Y,834,0.73,Çc,Çs,100,6,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","25,703",1,1,1,1,1,0.205,0.001,853,0.96,"1,032","4,347",3.82,1.218,0.007,144,0.96,"4,347",3.82,A
Y,835,0.73,Çc,Çs,100,6,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","25,914",1,1,1,1,1,0.205,0.001,846,0.96,"1,040","4,347",3.79,1.218,0.007,142,0.96,"4,347",3.79,A
Y,836,0.73,Çc,Çs,100,5,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","22,261",1,1,1,1,1,0.205,0.001,985,0.96,894,"4,344",4.41,1.218,0.006,166,0.96,"4,344",4.41,A
Y,837,0.81,Çc,Ç`,150,314,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","1,413,376",1,1,1,1,1,0.205,0.064,16,1.76,"56,735","10,270",0.16,1.218,0.383,3,7.4,"43,180",0.69,C
Y,838,0.73,Çc,ÇmÇr,150,6,,2001,6,0,,0,"133,758","505,248","1,077,235","2,786,096","27,679",1,1,1,1,1,0.205,0.001,792,0.96,"1,111","4,349",3.55,1.218,0.007,133,0.96,"4,349",3.55,A
Y,839,0.73,Çc,Çj,100,5,,2001,6,0,,0,"133,758","505,248","1,077,235","2,786,096","22,090",1,1,1,1,1,0.205,0.001,992,0.96,887,"4,343",4.44,1.218,0.006,167,0.96,"4,343",4.44,A
Y,840,0.73,Çc,Çs,150,108,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096","484,831",1,1,1,1,1,0.205,0.022,45,1,"19,462","4,987",0.23,1.218,0.131,8,3.05,"15,211",0.71,C
Y,841,0.81,Çc,Ç`,150,155,,1970,37,0,,0,"133,758","505,248","1,077,235","2,786,096","695,767",1,1,1,1,1,0.205,0.032,32,1.17,"27,929","6,082",0.2,1.218,0.188,5,4.61,"23,963",0.78,C
Y,842,0.81,Çc,Çs,150,1,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","5,468",1,1,1,1,1,0.205,0,4009,0.96,220,"4,250",17.53,1.218,0.001,675,0.96,"4,250",17.53,A
Y,843,0.81,Çc,Çs,150,2,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","10,655",1,1,1,1,1,0.205,0,2057,0.96,428,"4,255",9.02,1.218,0.003,347,0.96,"4,255",9.02,A
Y,844,0.73,Çc,Ç`,100,5,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","20,565",1,1,1,1,1,0.205,0.001,1066,0.96,826,"4,342",4.77,1.218,0.006,180,0.96,"4,342",4.77,A
Y,845,0.73,Çc,Ç`,100,6,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","25,823",1,1,1,1,1,0.205,0.001,849,0.96,"1,037","4,347",3.8,1.218,0.007,143,0.96,"4,347",3.8,A
Y,846,0.73,Çc,Ç`,100,6,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","24,918",1,1,1,1,1,0.205,0.001,880,0.96,"1,000","4,269",3.87,1.218,0.007,148,0.96,"4,269",3.87,A
Y,847,0.73,Çc,Çs,100,6,,1972,35,0,,0,"133,758","505,248","1,077,235","2,786,096","25,255",1,1,1,1,1,0.205,0.001,868,0.96,"1,014","4,346",3.89,1.218,0.007,146,0.96,"4,346",3.89,A
Y,848,0.84,Çc,Ç`,75,11,,1976,31,0,,0,"536,574","505,248","1,077,235","2,786,096","49,311",1,1,1,1,1,0.205,0.002,445,0.96,"1,979","4,756",2.18,1.218,0.013,75,0.96,"4,756",2.18,A
Y,849,0.73,Çc,Ç`,100,7,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","30,210",1,1,1,1,1,0.205,0.001,726,0.96,"1,213","4,351",3.25,1.218,0.008,122,0.96,"4,351",3.25,A
Y,850,0.81,Çc,Ç`,75,3,,1977,30,0,,0,0,"505,248","1,077,235","2,786,096","11,437",1,1,1,1,1,0.205,0.001,1917,0.96,459,"4,205",8.31,1.218,0.003,323,0.96,"4,205",8.31,A
Y,851,0.81,Çc,Ç`,75,3,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","11,961",1,1,1,1,1,0.205,0.001,1833,0.96,480,"4,256",8.05,1.218,0.003,309,0.96,"4,256",8.05,A
Y,852,0.73,Çc,Ç`,100,4,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","19,427",1,1,1,1,1,0.205,0.001,1128,0.96,780,"4,263",4.96,1.218,0.005,190,0.96,"4,263",4.96,A
Y,853,0.81,Çc,Ç`,100,5,,1975,32,0,,0,"53,133","505,248","1,077,235","2,786,096","24,523",1,1,1,1,1,0.205,0.001,894,0.96,984,"4,268",3.94,1.218,0.007,151,0.96,"4,268",3.94,A
Y,854,0.81,Çc,Çj,75,2,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","9,361",1,1,1,1,1,0.205,0,2342,0.96,376,"4,254",10.27,1.218,0.003,394,0.96,"4,254",10.27,A
Y,855,0.81,Çc,Çj,75,5,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","24,616",1,1,1,1,1,0.205,0.001,891,0.96,988,"4,268",3.92,1.218,0.007,150,0.96,"4,268",3.92,A
Y,856,0.81,Çc,Çj,75,2,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","8,495",1,1,1,1,1,0.205,0,2580,0.96,341,"4,253",11.32,1.218,0.002,435,0.96,"4,253",11.32,A
Y,857,0.81,Çc,Çj,75,6,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","27,538",1,1,1,1,1,0.205,0.001,796,0.96,"1,105","4,271",3.51,1.218,0.007,134,0.96,"4,271",3.51,A
Y,858,0.81,Çc,Ç`,100,3,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","12,520",1,1,1,1,1,0.205,0.001,1751,0.96,503,"4,257",7.68,1.218,0.003,295,0.96,"4,257",7.68,A
Y,859,0.81,Çc,Ç`,100,8,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","37,259",1,1,1,1,1,0.205,0.002,588,0.96,"1,496","4,281",2.6,1.218,0.01,99,0.96,"4,281",2.6,A
Y,860,0.81,Çc,Ç`,75,8,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","34,094",1,1,1,1,1,0.205,0.002,643,0.96,"1,369","4,278",2.84,1.218,0.009,108,0.96,"4,278",2.84,A
Y,861,0.81,Çc,Çj,75,7,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","29,573",1,1,1,1,1,0.205,0.001,741,0.96,"1,187","4,273",3.27,1.218,0.008,125,0.96,"4,273",3.27,A
Y,862,0.81,Çc,Çj,75,2,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","8,703",1,1,1,1,1,0.205,0,2519,0.96,349,"4,253",11.06,1.218,0.002,424,0.96,"4,253",11.06,A
Y,863,0.81,Çc,Çj,75,5,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","21,650",1,1,1,1,1,0.205,0.001,1013,0.96,869,"4,266",4.45,1.218,0.006,171,0.96,"4,266",4.45,A
Y,864,0.81,Çc,Çs,75,4,,1989,18,0,,0,"53,133","505,248","1,077,235","2,786,096","16,579",1,1,1,1,1,0.205,0.001,1322,0.96,665,"4,261",5.81,1.218,0.004,223,0.96,"4,261",5.81,A
Y,865,0.81,Çc,Çs,75,5,,1989,18,0,,0,"53,133","505,248","1,077,235","2,786,096","22,385",1,1,1,1,1,0.205,0.001,979,0.96,899,"4,266",4.31,1.218,0.006,165,0.96,"4,266",4.31,A
Y,866,0.83,Çc,Çs,75,9,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","39,792",1,1,1,1,1,0.205,0.002,551,0.96,"1,597","4,283",2.43,1.218,0.011,93,0.96,"4,283",2.43,A
Y,867,0.83,Çc,Çs,75,10,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","43,031",1,1,1,1,1,0.205,0.002,509,0.96,"1,727","4,286",2.25,1.218,0.012,86,0.96,"4,286",2.25,A
Y,868,0.83,Çc,Ç`,100,5,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","20,770",1,1,1,1,1,0.205,0.001,1055,0.96,834,"4,265",4.64,1.218,0.006,178,0.96,"4,265",4.64,A
Y,869,0.83,Çc,Ç`,100,4,,1973,34,0,,0,"53,133","505,248","1,077,235","2,786,096","18,184",1,1,1,1,1,0.205,0.001,1205,0.96,730,"4,262",5.3,1.218,0.005,203,0.96,"4,262",5.3,A
Y,870,0.81,Çc,Çj,100,3,,2005,2,0,,0,"133,758","505,248","1,077,235","2,786,096","12,981",1,1,1,1,1,0.205,0.001,1689,0.96,521,"4,335",7.55,1.218,0.004,284,0.96,"4,335",7.55,A
Y,871,0.81,Çc,Ç`,100,1,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","2,299",1,1,1,1,1,0.205,0,9534,0.96,92,"4,324",42.65,1.218,0.001,1606,0.96,"4,324",42.65,A
Y,872,0.81,Çc,Ç`,100,4,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","19,600",1,1,1,1,1,0.205,0.001,1118,0.96,787,"4,341",5.01,1.218,0.005,188,0.96,"4,341",5.01,A
Y,873,0.76,Çc,Çs,150,85,,1986,21,0,,0,"53,133","505,248","1,077,235","2,786,096","382,501",1,1,1,1,1,0.205,0.017,57,0.96,"15,354","4,612",0.27,1.218,0.104,10,2.53,"12,155",0.72,C
Y,874,0.76,Çc,Çs,150,61,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","273,857",1,1,1,1,1,0.205,0.012,80,0.96,"10,993","4,585",0.38,1.218,0.074,13,2.06,"9,839",0.81,C
Y,875,0.76,Çc,Çs,200,10,,1986,21,0,,0,"53,133","505,248","1,077,235","2,786,096","46,399",1,1,1,1,1,0.205,0.002,472,0.96,"1,863","4,289",2.09,1.218,0.013,80,0.96,"4,289",2.09,A
Y,876,0.84,Çc,Çs,150,368,,1982,25,0,,0,"536,574","505,248","1,077,235","2,786,096","1,653,934",1,1,1,1,1,0.205,0.075,13,2.06,"66,391","13,512",0.18,1.218,0.448,2,10.88,"71,363",0.98,C
Y,877,0.84,Çc,Çj,150,19,,2004,3,0,,0,"2,954,136","505,248","1,077,235","2,786,096","86,205",1,1,1,1,1,0.205,0.004,254,0.96,"3,460","7,113",1.87,1.218,0.023,43,1.02,"7,557",1.98,A
Y,878,0.9,Çc,Çj,300,165,,1989,18,0,,0,"2,954,136","505,248","1,077,235","2,786,096","743,687",1,1,1,1,1,0.205,0.034,29,1.23,"29,853","9,922",0.3,1.218,0.201,5,4.61,"37,186",1.13,B
Y,879,0.83,Çc,Çs,150,4,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","19,114",1,1,1,1,1,0.205,0.001,1147,0.96,767,"4,263",5.04,1.218,0.005,193,0.96,"4,263",5.04,A
Y,880,0.83,Çc,Çs,150,4,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","20,144",1,1,1,1,1,0.205,0.001,1088,0.96,809,"4,264",4.78,1.218,0.005,183,0.96,"4,264",4.78,A
Y,881,0.83,Çc,Çs,150,11,,1989,18,0,,0,"2,954,136","505,248","1,077,235","2,786,096","48,788",1,1,1,1,1,0.205,0.002,449,0.96,"1,958","7,077",3.28,1.218,0.013,76,0.96,"7,077",3.28,A
Y,882,0.83,Çc,Çs,150,4,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","17,842",1,1,1,1,1,0.205,0.001,1229,0.96,716,"4,262",5.4,1.218,0.005,207,0.96,"4,262",5.4,A
Y,883,0.83,Çc,Çs,150,4,,1989,18,0,,0,0,"505,248","1,077,235","2,786,096","20,047",1,1,1,1,1,0.205,0.001,1093,0.96,805,"4,213",4.75,1.218,0.005,184,0.96,"4,213",4.75,A
Y,884,0.9,Çc,Çs,150,7,,1989,18,0,,0,"2,954,136","505,248","1,077,235","2,786,096","29,344",1,1,1,1,1,0.205,0.001,747,0.96,"1,178","7,058",5.44,1.218,0.008,126,0.96,"7,058",5.44,A
Y,885,0.9,Çc,Çs,150,94,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","423,669",1,1,1,1,1,0.205,0.019,52,0.96,"17,007","4,729",0.25,1.218,0.115,9,2.77,"13,645",0.73,C
Y,886,0.9,Çc,Ç`,150,2,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","7,702",1,1,1,1,1,0.205,0,2846,0.96,309,"4,252",12.49,1.218,0.002,479,0.96,"4,252",12.49,A
Y,887,0.9,Çc,Çs,150,101,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","455,834",1,1,1,1,1,0.205,0.021,48,0.97,"18,298","4,731",0.23,1.218,0.123,8,3.05,"14,877",0.74,C
Y,888,0.88,Çc,Çs,150,261,,1977,30,0,,0,"536,574","505,248","1,077,235","2,786,096","1,175,457",1,1,1,1,1,0.205,0.054,19,1.58,"47,185","9,607",0.18,1.218,0.318,3,7.4,"44,997",0.87,C
Y,889,0.83,Çc,Çs,150,72,,1989,18,0,,0,"2,954,136","505,248","1,077,235","2,786,096","325,197",1,1,1,1,1,0.205,0.015,67,0.96,"13,054","7,342",0.51,1.218,0.088,11,2.35,"17,973",1.25,B
Y,890,0.83,Çc,Çs,150,53,,1993,14,0,,0,0,"505,248","1,077,235","2,786,096","239,642",1,1,1,1,1,0.205,0.011,91,0.96,"9,620","4,424",0.42,1.218,0.065,15,1.85,"8,525",0.8,C
Y,891,0.83,Çc,Çs,150,5,,1982,25,0,,0,"53,133","505,248","1,077,235","2,786,096","23,193",1,1,1,1,1,0.205,0.001,945,0.96,931,"4,267",4.16,1.218,0.006,159,0.96,"4,267",4.16,A
Y,892,0.76,Çc,Çs,200,9,,1982,25,0,,0,"53,133","505,248","1,077,235","2,786,096","41,344",1,1,1,1,1,0.205,0.002,530,0.96,"1,660","4,285",2.34,1.218,0.011,89,0.96,"4,285",2.34,A
Y,893,0.88,Çc,Çs,150,189,,1973,34,0,,0,"133,758","505,248","1,077,235","2,786,096","851,948",1,1,1,1,1,0.205,0.039,26,1.29,"34,198","6,907",0.18,1.218,0.231,4,5.66,"30,305",0.8,C
Y,894,0.9,Çc,Ç`,100,6,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","26,121",1,1,1,1,1,0.205,0.001,839,0.96,"1,049","4,270",3.69,1.218,0.007,141,0.96,"4,270",3.69,A
Y,895,0.76,Çc,Çs,100,7,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","31,659",1,1,1,1,1,0.205,0.001,692,0.96,"1,271","4,275",3.05,1.218,0.009,117,0.96,"4,275",3.05,A
Y,896,0.76,Çc,Ç`,100,6,,1981,26,0,,0,"133,758","505,248","1,077,235","2,786,096","25,387",1,1,1,1,1,0.205,0.001,863,0.96,"1,019","4,347",3.87,1.218,0.007,145,0.96,"4,347",3.87,A
Y,897,0.83,Çc,Çs,75,6,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","26,151",1,1,1,1,1,0.205,0.001,838,0.96,"1,050","4,270",3.69,1.218,0.007,141,0.96,"4,270",3.69,A
Y,898,0.83,Çc,Çs,75,4,,1989,18,0,,0,"53,133","505,248","1,077,235","2,786,096","16,611",1,1,1,1,1,0.205,0.001,1320,0.96,667,"4,261",5.8,1.218,0.004,222,0.96,"4,261",5.8,A
Y,899,0.84,Çc,Ç`,100,7,,1976,31,0,,0,0,"505,248","1,077,235","2,786,096","30,237",1,1,1,1,1,0.205,0.001,725,0.96,"1,214","4,223",3.16,1.218,0.008,122,0.96,"4,223",3.16,A
Y,900,0.84,Çc,Ç`,100,8,,1977,30,0,,0,"1,610,800","505,248","1,077,235","2,786,096","36,981",1,1,1,1,1,0.205,0.002,593,0.96,"1,484","5,776",3.53,1.218,0.01,100,0.96,"5,776",3.53,A
Y,901,0.9,Çc,Çs,150,446,,1977,30,0,,0,"536,574","505,248","1,077,235","2,786,096","2,003,913",1,1,1,1,1,0.205,0.091,11,2.35,"80,440","16,236",0.18,1.218,0.543,2,10.88,"75,171",0.85,C
Y,902,0.83,Çc,ÇmÇr,200,0,,2004,3,0,,0,0,"505,248","1,077,235","2,786,096","1,914",1,1,1,1,1,0.205,0,11455,0.96,77,"4,196",49.45,1.218,0.001,1929,0.96,"4,196",49.45,A
Y,903,0.84,Çc,Çs,150,1,,1979,28,0,,0,"2,954,136","505,248","1,077,235","2,786,096","5,865",1,1,1,1,1,0.205,0,3738,0.96,235,"7,035",27.17,1.218,0.002,630,0.96,"7,035",27.17,A
Y,904,0.84,Çc,Çs,200,34,,1971,36,0,,0,"2,954,136","505,248","1,077,235","2,786,096","154,075",1,1,1,1,1,0.205,0.007,142,0.96,"6,185","7,178",1.05,1.218,0.042,24,1.35,"10,094",1.48,A
Y,905,0.84,Çc,Ç`,200,15,,1970,37,0,,0,"2,954,136","505,248","1,077,235","2,786,096","65,536",1,1,1,1,1,0.205,0.003,334,0.96,"2,631","7,093",2.45,1.218,0.018,56,0.96,"7,093",2.45,A
Y,906,0.76,Çc,Çs,150,157,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","704,176",1,1,1,1,1,0.205,0.032,31,1.19,"28,267","6,100",0.2,1.218,0.191,5,4.61,"23,630",0.76,C
Y,907,0.76,Çc,Çs,150,11,,1983,24,0,,0,"53,133","505,248","1,077,235","2,786,096","51,196",1,1,1,1,1,0.205,0.002,428,0.96,"2,055","4,294",1.9,1.218,0.014,72,0.96,"4,294",1.9,A
Y,908,0.76,Çc,Çs,150,36,,1966,41,0,,0,"133,758","505,248","1,077,235","2,786,096","161,972",1,1,1,1,1,0.205,0.007,135,0.96,"6,502","4,478",0.62,1.218,0.044,23,1.39,"6,483",0.9,C
Y,909,0.84,Çc,Çs,200,7,1983,1983,24,0,,1,"2,954,136","505,248","1,077,235","2,786,096","30,959",1,1,1,1,1,1.218,0.008,119,0.96,"1,243","7,060",5.15,1.746,0.012,83,0.96,"7,060",5.15,A
Y,910,0.88,Çc,Ç`,150,217,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","975,988",1,1,1,1,1,0.205,0.045,22,1.43,"39,178","7,834",0.18,1.218,0.264,4,5.66,"31,007",0.72,C
Y,911,0.76,Çc,Ç`,100,7,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","31,244",1,1,1,1,1,0.205,0.001,702,0.96,"1,254","4,275",3.09,1.218,0.008,118,0.96,"4,275",3.09,A
Y,912,0.84,Çc,Ç`,200,7,,1971,36,0,,0,"2,954,136","505,248","1,077,235","2,786,096","33,475",1,1,1,1,1,0.205,0.002,655,0.96,"1,344","7,062",4.77,1.218,0.009,110,0.96,"7,062",4.77,A
Y,913,0,Çc,Çs,150,48,,1986,21,0,,0,0,"505,248","1,077,235","2,786,096","214,613",1,1,1,1,1,0.205,0.01,102,0.96,"8,615","4,400",0.46,1.218,0.058,17,1.69,"7,746",0.82,C
Y,914,0.98,Çc,Çs,150,212,,1975,32,0,,0,"133,758","505,248","1,077,235","2,786,096","952,716",1,1,1,1,1,0.205,0.043,23,1.39,"38,243","7,583",0.18,1.218,0.258,4,5.66,"30,876",0.73,C
Y,915,0.73,Çc,ÇmÇr,150,145,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","652,964",1,1,1,1,1,0.205,0.03,34,1.14,"26,211","5,877",0.2,1.218,0.177,6,3.92,"20,209",0.7,C
Y,916,0.73,Çc,Çs,150,26,,1976,31,0,,0,"133,758","505,248","1,077,235","2,786,096","115,478",1,1,1,1,1,0.205,0.005,190,0.96,"4,635","4,433",0.87,1.218,0.031,32,1.17,"5,403",1.06,B
Y,917,0.73,Çc,Çj,150,41,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","182,974",1,1,1,1,1,0.205,0.008,120,0.96,"7,345","4,498",0.56,1.218,0.05,20,1.52,"7,122",0.88,C
Y,918,0.73,Çc,Çs,150,16,,1983,24,0,,0,0,"505,248","1,077,235","2,786,096","73,533",1,1,1,1,1,0.205,0.003,298,0.96,"2,952","4,264",1.31,1.218,0.02,50,0.96,"4,264",1.31,A
Y,919,0.73,Çc,Çs,150,10,,1982,25,0,,0,"133,758","505,248","1,077,235","2,786,096","46,945",1,1,1,1,1,0.205,0.002,467,0.96,"1,884","4,367",2.1,1.218,0.013,79,0.96,"4,367",2.1,A
Y,920,0.73,Çc,Ç`,100,23,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","105,145",1,1,1,1,1,0.205,0.005,208,0.96,"4,221","4,346",0.93,1.218,0.028,35,1.12,"5,070",1.09,B
Y,921,0.73,Çc,Çj,75,7,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","31,230",1,1,1,1,1,0.205,0.001,702,0.96,"1,254","4,352",3.15,1.218,0.008,118,0.96,"4,352",3.15,A
Y,922,0.73,Çc,Çj,100,6,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","26,315",1,1,1,1,1,0.205,0.001,833,0.96,"1,056","4,348",3.74,1.218,0.007,140,0.96,"4,348",3.74,A
Y,923,0.73,Çc,Ç`,100,4,,1976,31,0,,0,0,"505,248","1,077,235","2,786,096","17,801",1,1,1,1,1,0.205,0.001,1231,0.96,715,"4,211",5.34,1.218,0.005,207,0.96,"4,211",5.34,A
Y,924,0.73,Çc,Ç`,100,7,,1972,35,0,,0,0,"505,248","1,077,235","2,786,096","29,717",1,1,1,1,1,0.205,0.001,738,0.96,"1,193","4,222",3.21,1.218,0.008,124,0.96,"4,222",3.21,A
Y,925,0.73,Çc,Çs,100,3,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","15,444",1,1,1,1,1,0.205,0.001,1419,0.96,620,"4,260",6.23,1.218,0.004,239,0.96,"4,260",6.23,A
Y,926,0.73,Çc,Çs,100,4,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","15,816",1,1,1,1,1,0.205,0.001,1386,0.96,635,"4,260",6.09,1.218,0.004,233,0.96,"4,260",6.09,A
Y,927,0.73,Çc,Çs,100,5,,1977,30,0,,0,"53,133","505,248","1,077,235","2,786,096","21,089",1,1,1,1,1,0.205,0.001,1039,0.96,847,"4,265",4.57,1.218,0.006,175,0.96,"4,265",4.57,A
Y,928,0.73,Çc,Ç`,100,54,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","242,860",1,1,1,1,1,0.205,0.011,90,0.96,"9,749","4,478",0.42,1.218,0.066,15,1.85,"8,629",0.8,C
Y,929,0.73,Çc,Ç`,100,20,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","91,654",1,1,1,1,1,0.205,0.004,239,0.96,"3,679","4,333",1.07,1.218,0.025,40,1.05,"4,739",1.17,A
Y,930,0.73,Çc,Ç`,100,17,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","77,370",1,1,1,1,1,0.205,0.004,283,0.96,"3,106","4,319",1.26,1.218,0.021,48,0.97,"4,364",1.27,A
Y,931,0.76,Çc,Çs,150,4,,1983,24,0,,0,"133,758","505,248","1,077,235","2,786,096","17,089",1,1,1,1,1,0.205,0.001,1283,0.96,686,"4,339",5.74,1.218,0.005,216,0.96,"4,339",5.74,A
